id,name,canonicalKey,kind,domain,parentGroup,activeJobs,allJobs
"cmtn8954c203dqq5lyrujd9xl","MANGO SUISSE SA","MANGO_SUISSE","UNKNOWN","","","0","0"
"cmtrt7jpc2wvmpg5m7hob93d8","MANGO SVERIGE","MANGO_SVERIGE","UNKNOWN","","","4","4"
"cmtn89ca523d9qq5lit8eoc18","MANGO SVERIGE AB","MANGO_SVERIGE_AB","UNKNOWN","","","0","0"
"cmtrt7avz2txepg5m3r70jyih","MANGO TR TEKSTIL TICARET LTD.S","MANGO_TR_TEKSTIL_TICARET_LTD_S","UNKNOWN","","","77","77"
"cmtrt7jrc2wwdpg5m1wm8vi25","MANGO UKRAINE TOV","MANGO_UKRAINE_TOV","UNKNOWN","","","1","1"
"cmtkdw04k1tfgnf2b0ya3jxzl","MANG PRODUCTION","MANG_PRODUCTION","UNKNOWN","mangproduction.com","","1","1"
"cmtkdvuso1rttnf2b8qqswto4","MANPOWER CABINET DE RECRUTEMENT COMMERCE MODE LUXE","MANPOWER_CABINET_DE_RECRUTEMENT_COMMERCE_MODE_LUXE","UNKNOWN","","","4","4"
"cmtlq3tz11lubpg2bc7bxlddi","MANPOWER COUTURE","MANPOWER_COUTURE","UNKNOWN","","","0","2"
"cmtkdvxic1spmnf2bszodb3wk","MANPOWER COUTURE MODE ET LUXE","MANPOWER_COUTURE_MODE_ET_LUXE","UNKNOWN","","","7","7"
"cmtkdw1oy1tvxnf2bpmf7iumu","MANSANO","MANSANO","UNKNOWN","","","0","0"
"cmtpz3x04049c3ncqfj6ripzh","MANUCURIST","MANUCURIST","UNKNOWN","manucurist.com","","4","6"
"cmtk48o4l1fdzny2b19sg7r4g","Marc Jacobs","MARC_JACOBS","UNKNOWN","marcjacobs.com","LVMH","10","10"
"cmtlyhuzx03y3qf5kd8pwex6t","Marc O'Polo","MARC_O_POLO","UNKNOWN","marc-o-polo.com","","42","44"
"cmtlq3uda1lyopg2b0zt5wagh","MARCO RIBEIRO","MARCO_RIBEIRO","UNKNOWN","","","0","2"
"cmtk21o7a09qvnv2be8azetpy","Marella","MARELLA","UNKNOWN","marella.com","","197","206"
"cmtk1wyb0001hnv2b6x0jz8y9","Margaret Howell","MARGARET_HOWELL","UNKNOWN","margarethowell.co.uk","","4","4"
"cmtlyf8pn00gkqf5kvdh8auil","Markham","MARKHAM","UNKNOWN","","","3","3"
"cmtpz3ylw04a63ncqroyshtdk","MARTHA","MARTHA","UNKNOWN","martha.paris","","1","1"
"cmtlyf9ll00gxqf5ki7k236ub","MaryRuth's","MARYRUTH_S","UNKNOWN","maryruths.com","","3","3"
"cmtlyk9yo0a8nqf5ktrqph14t","MASCOT Workwear","MASCOT_WORKWEAR","UNKNOWN","mascot.dk","","44","49"
"cmtlygihe0223qf5kw8bngmmt","Mateo","MATEO","UNKNOWN","mateonewyork.com","","9","9"
"cmtkdw3c31ufonf2bfzz0mtk3","MAUBOUSSIN","MAUBOUSSIN","UNKNOWN","","Galeries Lafayette Group","0","0"
"cmtkdw1a51ts3nf2btqrq8c49","MAX MARA","MAX_MARA","UNKNOWN","","","1","1"
"cmtp2dsp50rjpqq4zsv7dmc4t","MECCA","MECCA","UNKNOWN","mecca.com","","8","8"
"cmtpu4rhw0tagl35mz8iyzlg0","MECCA Brands","MECCA_BRANDS","UNKNOWN","mecca.com","","167","170"
"cmtpu4rro0td7l35mjtu7y2pp","MECCA Brands NZ","MECCA_BRANDS_NZ","UNKNOWN","mecca.com","","10","10"
"cmtp2ds300r9hqq4zn8py7bll","MECCA Brands NZ Pty Ltd","MECCA_BRANDS_NZ_PTY_LTD","UNKNOWN","","","0","0"
"cmtp2drv20r5tqq4zke0vhf79","MECCA Brands Pty Ltd","MECCA_BRANDS_PTY_LTD","UNKNOWN","","","0","0"
"cmtpj2hvx14ripf5lolmzho2m","Meco","MECO","UNKNOWN","","","4","4"
"cmtk1x8k600rgnv2bgkniul2q","Medik8","MEDIK8","UNKNOWN","medik8.com","L'Oreal","21","21"
"cmtkdw45o1uosnf2bsoj64om6","MEDUSA","MEDUSA","UNKNOWN","","","0","0"
"cmtlyqkm00n4rqf5kjaumzqtp","Mejuri","MEJURI","UNKNOWN","mejuri.com","","143","143"
"cmtkdvwfw1se5nf2bdwqa4qlh","MELINE AKA","MELINE_AKA","UNKNOWN","","","0","0"
"cmtkdw1q31twdnf2balavl8si","MELLE D.","MELLE_D","UNKNOWN","","","0","0"
"cmtk1yga503pknv2busrstjte","Mellow Yellow","MELLOW_YELLOW","UNKNOWN","mellowyellow.com","Groupe Eram","7","7"
"cmtk1x53d00gsnv2bs1v5t7uj","Melvita","MELVITA","UNKNOWN","","L'Occitane Group","0","0"
"cmtnac1b62shqqq5lbyiyzfd1","MERCI","MERCI","UNKNOWN","merci-merci.com","","1","3"
"cmtkdvvu01s7tnf2b8pxsf28o","MERCI MAMAN","MERCI_MAMAN","UNKNOWN","","","0","0"
"cmtlyk07m09j6qf5k7kq9wuox","Merkal","MERKAL","UNKNOWN","merkal.com","","39","45"
"cmtlyezcj008xqf5ks3hwh8gv","Merz B. Schwanen","MERZ_B_SCHWANEN","UNKNOWN","merzbschwanen.com","","2","2"
"cmtlyezzk0096qf5kif69oi6o","METHOD H L.A.","METHOD_H_L_A","UNKNOWN","method-h-la.com","","2","2"
"cmtkdvxsb1ssrnf2b1wpmw1b4","METISEKO","METISEKO","UNKNOWN","","","0","0"
"cmtrsg8ud0kd9pg5m5c6tp0xb","MGI Distribucion S. de R.L. de C.V.","MGI_DISTRIBUCION_S_DE_R_L_DE_C_V","UNKNOWN","","","10","10"
"cmtrsg8vx0kefpg5mtr1luusj","MGI Distribution Pte","MGI_DISTRIBUTION_PTE","UNKNOWN","","","1","1"
"cmtlypq0s0l3lqf5kof8v6lz7","MGI Distribution Pte Ltd.","MGI_DISTRIBUTION_PTE_LTD","UNKNOWN","","","0","0"
"cmtrsg98p0km4pg5mmv3ox73m","MGI Luxury Group Sàrl","MGI_LUXURY_GROUP","UNKNOWN","","","5","5"
"cmtrsga0s0kyipg5mezh40h78","MGI Luxury Malaysia Bhd","MGI_LUXURY_MALAYSIA_BHD","UNKNOWN","","","1","1"
"cmtrsg8u30kd2pg5m8h440yoe","MGI Luxury Trading","MGI_LUXURY_TRADING","UNKNOWN","","","2","2"
"cmtlyppxi0l2hqf5kv0wbx2rg","MGI Luxury Trading Ltd.","MGI_LUXURY_TRADING_LTD","UNKNOWN","","","0","0"
"cmtpu3d9z0l02l35m78zr0vbh","MGS Distribution","MGS_DISTRIBUTION","UNKNOWN","","","4","4"
"cmtlypqel0l7xqf5khhutmzzx","MGS Distribution Limited","MGS_DISTRIBUTION_LIMITED","UNKNOWN","","","0","0"
"cmtnfq0zm17kyqq4zqj5ndjdd","Michael Kors","MICHAEL_KORS","UNKNOWN","michaelkors.com","","276","293"
"cmtrsmvhi1d78pg5mztwhu3y1","Michael Kors (Austria)","MICHAEL_KORS_AUSTRIA","UNKNOWN","","","4","4"
"cmtnfq12717m2qq4z5jo2nsm0","Michael Kors (Austria) GmbH","MICHAEL_KORS_AUSTRIA_GMBH","UNKNOWN","","","0","0"
"cmtrsmw131ddppg5mqmsergba","Michael Kors (Bucharest Stores)","MICHAEL_KORS_BUCHAREST_STORES","UNKNOWN","","","1","1"
"cmtnfq1eo17smqq4zew5o16gj","Michael Kors (Bucharest Stores) SRL","MICHAEL_KORS_BUCHAREST_STORES_SRL","UNKNOWN","","","0","0"
"cmtrsmvfo1d6mpg5maithlr7r","Michael Kors (Canada)","MICHAEL_KORS_CANADA","UNKNOWN","","","37","37"
"cmtrsmykb1e9lpg5m088rt2lj","Michael Kors (Czech Republic) s.r.o.","MICHAEL_KORS_CZECH_REPUBLIC_S_R_O","UNKNOWN","","","2","2"
"cmtrsmx0g1dptpg5m5rk92tp9","Michael Kors (Europe)","MICHAEL_KORS_EUROPE","UNKNOWN","","","5","5"
"cmtnfq2531871qq4zjhvwkjny","Michael Kors (Europe) BV","MICHAEL_KORS_EUROPE_BV","UNKNOWN","","","0","0"
"cmtrsmvej1d6bpg5mmfh3m8f4","Michael Kors (Germany)","MICHAEL_KORS_GERMANY","UNKNOWN","","","27","27"
"cmtnfq10017l2qq4zx329xqc1","Michael Kors (Germany) GmbH","MICHAEL_KORS_GERMANY_GMBH","UNKNOWN","","","0","0"
"cmtrsmzbp1ej8pg5m6tj5xdhw","Michael Kors (HongKong)","MICHAEL_KORS_HONGKONG","UNKNOWN","","","1","1"
"cmtnfq4m51965qq4zpwrd99q8","Michael Kors (HongKong) Limited","MICHAEL_KORS_HONGKONG_LIMITED","UNKNOWN","","","0","0"
"cmtrsmvjw1d7xpg5m3q1moof5","Michael Kors (Hungary) Kft","MICHAEL_KORS_HUNGARY_KFT","UNKNOWN","","","2","2"
"cmtnfq2191855qq4zguvprsna","Michael Kors (Ireland) limited","MICHAEL_KORS_IRELAND_LIMITED","UNKNOWN","","","0","0"
"cmtrsmvr71dafpg5m1bphr849","Michael Kors (Italy) srl con socio unico","MICHAEL_KORS_ITALY_SRL_CON_SOCIO_UNICO","UNKNOWN","","","13","13"
"cmtne4huy0aadqq4z399xmbz3","Michael Kors Japan, LLC","MICHAEL_KORS_JAPAN_LLC","UNKNOWN","","","0","0"
"cmtrsmy6k1e4opg5mlkjczyoy","Michael Kors (Lithuania) U","MICHAEL_KORS_LITHUANIA_U","UNKNOWN","","","0","0"
"cmtnfq3j518otqq4zhd0om8g4","Michael Kors (Lithuania) UAB","MICHAEL_KORS_LITHUANIA_UAB","UNKNOWN","","","2","2"
"cmtrsmwlc1dkcpg5mwpypniju","Michael Kors (Netherlands)","MICHAEL_KORS_NETHERLANDS","UNKNOWN","","","2","2"
"cmtnfq1t7180hqq4zmodwp1ob","Michael Kors (Netherlands) BV","MICHAEL_KORS_NETHERLANDS_BV","UNKNOWN","","","0","0"
"cmtrsmxz61e1upg5ma0fic7aq","Michael Kors (Poland) sp. z. o.o.","MICHAEL_KORS_POLAND_SP_Z_O_O","UNKNOWN","","","2","2"
"cmtrsmvgj1d6wpg5m8fdo2ifk","Michael Kors (Portugal)","MICHAEL_KORS_PORTUGAL","UNKNOWN","","","3","3"
"cmtnfq11g17lqqq4z1y30342j","Michael Kors (Portugal) lda","MICHAEL_KORS_PORTUGAL_LDA","UNKNOWN","","","0","0"
"cmtrsmvng1d93pg5ms8ufsb7v","Michael Kors Spain, S.L.U.","MICHAEL_KORS_SPAIN_S_L_U","UNKNOWN","","","12","12"
"cmtrsmvex1d6fpg5mc0k6glor","Michael Kors Stores California","MICHAEL_KORS_STORES_CALIFORNIA","UNKNOWN","","","54","54"
"cmtnfq1g617tiqq4zud3w5cba","Michael Kors Stores LLC","MICHAEL_KORS_STORES_LLC","UNKNOWN","","","0","0"
"cmtrsmwmj1dkspg5m6q4p5x9r","Michael Kors (Sweden)","MICHAEL_KORS_SWEDEN","UNKNOWN","","","1","1"
"cmtnfq1u41811qq4z5let2nkn","Michael Kors (Sweden) AB","MICHAEL_KORS_SWEDEN_AB","UNKNOWN","","","0","0"
"cmtrsmvrh1dakpg5myjmefzw9","Michael Kors (Switzerland)","MICHAEL_KORS_SWITZERLAND","UNKNOWN","","","4","4"
"cmtnfq2ka18ehqq4ztq6exqb1","Michael Kors (Switzerland) GmbH","MICHAEL_KORS_SWITZERLAND_GMBH","UNKNOWN","","","0","0"
"cmtnfq14j17n6qq4zam179xs7","Michael Kors (Switzerland) Retail GmbH","MICHAEL_KORS_SWITZERLAND_RETAIL_GMBH","UNKNOWN","","","0","0"
"cmtrsmvmg1d8rpg5mjuur76ft","Michael Kors (UK)","MICHAEL_KORS_UK","UNKNOWN","","","36","36"
"cmtnfq16417o2qq4zxact56oi","Michael Kors (UK) limited","MICHAEL_KORS_UK_LIMITED","UNKNOWN","","","0","0"
"cmtrsmvwm1dcapg5mu596zm79","Michael Kors (USA)","MICHAEL_KORS_USA","UNKNOWN","","","37","37"
"cmtnfq1bk17quqq4z75zfxf5l","Michael Kors (USA) Inc","MICHAEL_KORS_USA_INC","UNKNOWN","","","0","0"
"cmtrsmxk11dwepg5moe5hhgkj","Michael Kors Yuhanhoe","MICHAEL_KORS_YUHANHOE","UNKNOWN","","","0","0"
"cmtnfq2l718etqq4zio1elzr8","Michael Kors Yuhanhoesa","MICHAEL_KORS_YUHANHOESA","UNKNOWN","","","1","1"
"cmtki4sbe1gdbmn2bhddfzw5g","Michael Page France","MICHAEL_PAGE","UNKNOWN","","PageGroup","0","0"
"cmtpj2hvd14rcpf5lux514kfh","Micro Crystal","MICRO_CRYSTAL","UNKNOWN","swatchgroup.com","","1","1"
"cmtp868hc3rivqq4zf7lktov5","MIDNIGHT THEORY","MIDNIGHT_THEORY","UNKNOWN","","","1","1"
"cmtp868zr3robqq4z6ubcm4n7","MIMI & COOKIE","MIMI_AND_COOKIE","UNKNOWN","mimiandcookie.com","","1","1"
"cmtlygc9t01s3qf5kfku6fq6s","Minimalist","MINIMALIST","UNKNOWN","beminimalist.co","","8","8"
"cmtkdvydr1szwnf2b9lkp3v4c","MINIMEPARIS","MINIMEPARIS","UNKNOWN","","","5","5"
"cmtkdw00x1te8nf2bums86jpf","MINOÏ","MINOI","UNKNOWN","","","3","3"
"cmtkdvzpp1tarnf2bv5wtdbxo","MIRA BELLEPARIS","MIRA_BELLEPARIS","UNKNOWN","mira-belle.fr","","1","1"
"cmtkdvxm51sqonf2bdh5yhaw6","MIRAMAS","MIRAMAS","UNKNOWN","","","0","0"
"cmtkdw1v11txbnf2brkiw78b5","MIROIR AGENCY","MIROIR_AGENCY","UNKNOWN","","","0","0"
"cmtnac1u52sncqq5lmrh9nt9d","MISERICORDIA","MISERICORDIA","UNKNOWN","misericordia.shop","","0","1"
"cmtlyg43c01i0qf5knvlnwias","Miu Miu","MIU_MIU","UNKNOWN","miumiu.com","","7","7"
"cmtrt7axo2ty8pg5mmptjtt0t","MNG-MANGO","MNG_MANGO","UNKNOWN","","","114","114"
"cmtrt7aqv2tvcpg5mcq3nesft","MNG MANGO BELGIQUE S.P.R.L","MNG_MANGO_BELGIQUE_S_P_R_L","UNKNOWN","","","75","75"
"cmtrt7b142tzkpg5mdxmwoi0s","MNG MANGO IRELAND","MNG_MANGO_IRELAND","UNKNOWN","","","10","10"
"cmtn8953h202xqq5l0wg4j1gu","MNG MANGO IRELAND LIMITED","MNG_MANGO_IRELAND_LIMITED","UNKNOWN","","","0","0"
"cmtpw96v64k7el35m53n2f1ce","MODELOR","MODELOR","UNKNOWN","modelor.fr","","1","1"
"cmtp8689s3rhiqq4zkjut95yo","MODELOR COUTURE","MODELOR_COUTURE","UNKNOWN","modelor.fr","","8","8"
"cmtp869213rpfqq4zz8l0wssq","MODELOR SERVICE","MODELOR_SERVICE","UNKNOWN","modelor.fr","","3","3"
"cmtkdvwy81sjlnf2b2j5x2yr8","MODENTRÉE","MODENTREE","UNKNOWN","","","0","0"
"cmtkdw0dv1thtnf2bwq90fpar","MODESIGN","MODESIGN","UNKNOWN","","","1","1"
"cmtlyer8c002wqf5kxyjfg4sv","MoEa","MOEA","UNKNOWN","moea.io","","1","1"
"cmtk48jr51e4yny2brotio6bt","Moët & Chandon","MOET_AND_CHANDON","UNKNOWN","moet.com","","9","9"
"cmtk48edn1bx1ny2bw96j1oca","Moët Hennessy","MOET_HENNESSY","UNKNOWN","","","111","117"
"cmtrtbfgg3mm4pg5mao2upd6m","Moët Hennessy Champagne","MOET_HENNESSY_CHAMPAGNE","UNKNOWN","","","3","3"
"cmtk4a6hw1qxrny2bb7jwpoi8","Moët Hennessy Champagne Services","MOET_HENNESSY_CHAMPAGNE_SERVICES","UNKNOWN","","","0","0"
"cmtrta7qg3a8gpg5mqfp4f0y1","Moët Hennessy Wine Estates","MOET_HENNESSY_WINE_ESTATES","UNKNOWN","","","3","3"
"cmtkdvuv91ruunf2bqt5agl0n","MOISMONT","MOISMONT","UNKNOWN","","","0","0"
"cmtkdw2q41u83nf2b9le4oqoy","MOLLI","MOLLI","UNKNOWN","molli.com","","0","1"
"cmtkdvujt1rpvnf2bgiok2qi8","MOLLY BRACKEN","MOLLY_BRACKEN","UNKNOWN","mollybracken.com","","0","1"
"cmtlyi3x804rrqf5kte3ijisu","Molton Brown","MOLTON_BROWN","UNKNOWN","moltonbrown.co.uk","","17","23"
"cmtpj2inp150vpf5lhqvz0rq3","MOM Le Prélet","MOM_LE_PRELET","UNKNOWN","swatchgroup.com","","1","1"
"cmtlyk1rj09rcqf5k7pnmynrv","Monica Vinader","MONICA_VINADER","UNKNOWN","monicavinader.com","","41","41"
"cmtlyg4ad01itqf5krlev71zk","Monsieur TSHIRT","MONSIEUR_TSHIRT","UNKNOWN","monsieurtshirt.com","","7","7"
"cmtm7vjv513hvpv5jmhnanl7l","Montblanc","MONTBLANC","UNKNOWN","montblanc.com","Richemont","107","110"
"cmtkdw2eu1u4fnf2bkrypzdc7","MOONYOUNGHEE","MOONYOUNGHEE","UNKNOWN","","","0","1"
"cmtkdvxc91sninf2br3plbw5g","Morgan","MORGAN","UNKNOWN","morgandetoi.com","Groupe Beaumanoir","45","46"
"cmtlyfa6x00haqf5kd6jt9oo9","Mosaic","MOSAIC","UNKNOWN","","","0","0"
"cmtrup2gm4mw2pg5msl9kb7zl","MOSSI","MOSSI","UNKNOWN","","","1","1"
"cmtlyerhl0031qf5khxg5jubg","Motel","MOTEL","UNKNOWN","motelrocks.com","","1","1"
"cmtlypqm80lalqf5k0vf3uydw","Movado","MOVADO","UNKNOWN","movado.com","","1","1"
"cmtlypqc50l71qf5ka25kzsy3","Movado Group","MOVADO_GROUP","UNKNOWN","","","24","32"
"cmtrsg96r0kkypg5m3bzak14r","Movado Group Deutchland","MOVADO_GROUP_DEUTCHLAND","UNKNOWN","","","2","2"
"cmtlypqdy0l7pqf5ks7h8980u","Movado Group Deutchland GmbH","MOVADO_GROUP_DEUTCHLAND_GMBH","UNKNOWN","","","0","0"
"cmtrsg9rd0kuvpg5mfhlrttu5","Movado Group España S.L.U.","MOVADO_GROUP_ESPANA_S_L_U","UNKNOWN","","","1","1"
"cmtlyppyf0l2pqf5k7g99aly4","Movado Group, Inc.","MOVADO_GROUP_INC","UNKNOWN","","","0","1"
"cmtlypq9v0l6dqf5kialasi2g","Movado Group Nederland B.V.","MOVADO_GROUP_NEDERLAND_B_V","UNKNOWN","","","0","0"
"cmtrsg9io0kq0pg5mdan8x7zw","Movado Group of Canada Inc. (Retail)","MOVADO_GROUP_OF_CANADA_INC_RETAIL","UNKNOWN","","","1","1"
"cmtrsg8ti0kclpg5m5ilxv0tk","Movado Group Private","MOVADO_GROUP_PRIVATE","UNKNOWN","","","6","6"
"cmtlypq180l3pqf5kuja1wria","Movado Group Private Limited","MOVADO_GROUP_PRIVATE_LIMITED","UNKNOWN","","","0","0"
"cmtrsg8q90kaopg5mbydgg3vg","Movado Retail Group","MOVADO_RETAIL_GROUP","UNKNOWN","","","74","74"
"cmtk48jpp1e4eny2bmt0x8uay","Moynat","MOYNAT","UNKNOWN","moynat.com","LVMH","2","3"
"cmtp868y43rnoqq4zl4ymbpau","MPTW INTERNATIONAL","MPTW_INTERNATIONAL","UNKNOWN","","","1","1"
"cmtlyhlso03byqf5k43lc0t4i","MQ MarQet","MQ_MARQET","UNKNOWN","mq.se","","14","14"
"cmtkdvupt1rslnf2biqz49iwm","M.R. AGENCY","M_R_AGENCY","UNKNOWN","","","0","0"
"cmtlyjqt808qcqf5kesjkbdi9","MR MARVIS","MR_MARVIS","UNKNOWN","mrmarvis.com","","32","33"
"cmtlymhzm0f00qf5kgifcvvtr","MS Mode","MS_MODE","UNKNOWN","msmode.nl","","66","67"
"cmtlyjwbd090nqf5kjkpanxml","Mulberry","MULBERRY","UNKNOWN","mulberry.com","","31","32"
"cmtlynle20ibvqf5k46oyi3ki","Multiópticas","MULTIOPTICAS","UNKNOWN","multiopticas.pt","","85","86"
"cmtkdvzz91tdsnf2bdh98logm","MUM OF","MUM_OF","UNKNOWN","mumof.com","","1","1"
"cmtlyerss0036qf5k9zsq1hgj","MVMT","MVMT","UNKNOWN","mvmtwatches.com","","1","1"
"cmtkdvydh1szsnf2bd1h06uo3","MVO STUDIO","MVO_STUDIO","UNKNOWN","mvo-studio.fr","","0","1"
"cmtk1xo5o01r8nv2bdb8gyo9y","My Blend","MY_BLEND","UNKNOWN","","Clarins Group","0","0"
"cmtlynmdg0ilcqf5k9pasow7u","My Jewellery","MY_JEWELLERY","UNKNOWN","my-jewellery.com","","91","95"
"cmtrup2bo4muhpg5m0gvq0etc","MYLO CONCEPT","MYLO_CONCEPT","UNKNOWN","","","1","1"
"cmtkdvyfp1t0onf2b16gy3kfe","MYLO CONCEPT STORE","MYLO_CONCEPT_STORE","UNKNOWN","","","0","0"
"cmtkdw4791up7nf2bp0ht2j5o","MYSELF PRODUCTION","MYSELF_PRODUCTION","UNKNOWN","","","0","0"
"cmtkdw2v41u9vnf2bn37sk4r5","NABOU PARIS","NABOU_PARIS","UNKNOWN","","","0","1"
"cmtkdw0sv1tmknf2b27tk2k1w","NACH","NACH","UNKNOWN","nachbijoux.com","","3","3"
"cmtlyj1au079hqf5kf1288dwd","NAOS","NAOS","UNKNOWN","naos.com","","27","28"
"cmtke3l8a020rlp2bxmnyau6y","NARS","NARS","UNKNOWN","narscosmetics.com","Shiseido Group","54","54"
"cmtkdvx8p1sm6nf2bvy1dc73i","NATAN SA","NATAN","UNKNOWN","","","0","0"
"cmtlyfsbu00z1qf5kd1gz2yfk","Naturkompaniet","NATURKOMPANIET","UNKNOWN","naturkompaniet.se","","5","6"
"cmtp40a301nknqq4zeavsl6ld","NEIMAN MARCUS GROUP TECHNOLOGY SERVICES PRIVATE LIMITED (INDIA)","NEIMAN_MARCUS_GROUP_TECHNOLOGY_SERVICES_PRIVATE_LIMITED_INDIA","UNKNOWN","neimanmarcusgroup.com","","15","16"
"cmtp25hct0fl7qq4zwb6y1cby","New Balance","NEW_BALANCE","UNKNOWN","newbalance.com","","61","68"
"cmtrsfflo0gwtpg5mwdtxf1g6","New Balance Athletics","NEW_BALANCE_ATHLETICS","UNKNOWN","","","1","1"
"cmtrsff1b0gpopg5mlo8o4ita","New Balance Athletic Shoes (UK)","NEW_BALANCE_ATHLETIC_SHOES_UK","UNKNOWN","","","24","24"
"cmtp25h5x0fi7qq4zljjhxy3x","New Balance Athletic Shoes (UK) Limited","NEW_BALANCE_ATHLETIC_SHOES_UK_LIMITED","UNKNOWN","","","0","0"
"cmtp25hre0fpjqq4zcdhbi10z","New Balance Athletics, Inc.","NEW_BALANCE_ATHLETICS_INC","UNKNOWN","","","0","0"
"cmtrsff960gsjpg5m6k30tpa5","New Balance Belgium Retail BVBA","NEW_BALANCE_BELGIUM_RETAIL_BVBA","UNKNOWN","","","1","1"
"cmtp25hrk0fpnqq4zz2kbcb8p","New Balance Canada, Inc.","NEW_BALANCE_CANADA_INC","UNKNOWN","","","0","0"
"cmtp25h4z0fhvqq4zb90y3pdw","New Balance Europe B.V.","NEW_BALANCE_EUROPE_B_V","UNKNOWN","","","0","0"
"cmtp25h6e0fifqq4zvel2ucfd","New Balance France Retail SARL","NEW_BALANCE_RETAIL","UNKNOWN","","","0","0"
"cmtp25h840fj3qq4zr9xr3rju","New Balance Germany GmbH","NEW_BALANCE_GERMANY_GMBH","UNKNOWN","","","0","0"
"cmtp25hd00flbqq4z6jbwcnuv","New Balance Italy S.R.L.","NEW_BALANCE_ITALY_S_R_L","UNKNOWN","","","0","0"
"cmtp25h8t0fjfqq4zdp8t3jcb","New Balance Netherlands BV","NEW_BALANCE_NETHERLANDS_BV","UNKNOWN","","","0","0"
"cmtlyfskm00zmqf5k7e2fq8bx","Nexus","NEXUS","UNKNOWN","nexus-ag.de","","5","6"
"cmtkdvwlc1sgcnf2bemx9zsc6","NICE CONCEPT RECRUTEMENT","NICE_CONCEPT_RECRUTEMENT","UNKNOWN","","","0","1"
"cmtkdvvb01s0pnf2bvkmtinwi","NICEWORK","NICEWORK","UNKNOWN","","","0","0"
"cmtm8oy381hbdpv5jzsp4t1a8","NIKE","NIKE","UNKNOWN","nike.com","","740","804"
"cmtrsq1pv1r1lpg5mfxgjvf8l","Nike 360 (Hong Kong)","NIKE_360_HONG_KONG","UNKNOWN","","","1","1"
"cmtrsq2o01re5pg5mtv9dfhk0","Nike 360 (Korea)","NIKE_360_KOREA","UNKNOWN","","","3","3"
"cmtt8ewzb29hrmy01bp1qk7sq","Nike 360 (Taiwan)","NIKE_360_TAIWAN","UNKNOWN","","","2","2"
"cmtm8oxbd1h21pv5jhmbgddes","Nike Australia Pty. Ltd.","NIKE_AUSTRALIA_PTY_LTD","UNKNOWN","","","0","0"
"cmtrsq1hq1qz5pg5mszphy6me","NIKE Brasil Marketing","NIKE_BRASIL_MARKETING","UNKNOWN","","","1","1"
"cmtm8ow561godpv5jioq0amcs","NIKE Canada Corp.","NIKE_CANADA_CORP","UNKNOWN","","","0","1"
"cmtrspzc91q8npg5mipjhqect","Nike China Holding HK","NIKE_CHINA_HOLDING_HK","UNKNOWN","","","10","10"
"cmtm8owyb1gxhpv5jz5y1yy2t","Nike China Holding HK Limited","NIKE_CHINA_HOLDING_HK_LIMITED","UNKNOWN","","","0","0"
"cmtrsq3yz1rtkpg5magqtxpvt","Nike China Holding HK Limited (Macau Branch)","NIKE_CHINA_HOLDING_HK_LIMITED_MACAU_BRANCH","UNKNOWN","","","1","1"
"cmtrspy4c1prlpg5m1dka97ou","Nike Commercial (China)","NIKE_COMMERCIAL_CHINA","UNKNOWN","","","34","34"
"cmtrspxz61ppapg5m6q905375","NIKE de Mexico, S. de R.L. de C.V.","NIKE_DE_MEXICO_S_DE_R_L_DE_C_V","UNKNOWN","","","26","26"
"cmtrspz2z1q5apg5mmh73hnon","NIKE ELC","NIKE_ELC","UNKNOWN","","","6","6"
"cmtrspyie1pxrpg5meo6pft52","NIKE Global Trading","NIKE_GLOBAL_TRADING","UNKNOWN","","","3","3"
"cmtm8oyzz1hmlpv5jrnmdr5zj","NIKE Global Trading BV","NIKE_GLOBAL_TRADING_BV","UNKNOWN","","","0","0"
"cmtm8ow4n1go9pv5jjuq5uno8","NIKE, Inc.","NIKE_INC","UNKNOWN","nike.com","","0","8"
"cmtrspyeb1pvrpg5mcvhxufhh","NIKE India Private","NIKE_INDIA_PRIVATE","UNKNOWN","","","10","10"
"cmtm8oxc61h2dpv5jmsaue6rp","NIKE India Private Limited","NIKE_INDIA_PRIVATE_LIMITED","UNKNOWN","","","0","0"
"cmtrspy0n1pptpg5mtyi23le1","NIKE India Technology Center Private","NIKE_INDIA_TECHNOLOGY_CENTER_PRIVATE","UNKNOWN","","","66","66"
"cmtm8owa21gptpv5jwqp16wxo","NIKE India Technology Center Private Limited","NIKE_INDIA_TECHNOLOGY_CENTER_PRIVATE_LIMITED","UNKNOWN","","","0","2"
"cmtrspy2s1pqrpg5mvlaqi23d","Nike Israel","NIKE_ISRAEL","UNKNOWN","","","14","14"
"cmtm8oybl1he9pv5jg3vzyzoh","NIKE Japan Corporation","NIKE_JAPAN_CORPORATION","UNKNOWN","","","0","0"
"cmtrspzcj1q8rpg5mhwhojfve","Nike Japan Group","NIKE_JAPAN_GROUP","UNKNOWN","","","4","4"
"cmtm8owyl1gxlpv5ju60x6qfi","Nike Japan Group LLC","NIKE_JAPAN_GROUP_LLC","UNKNOWN","","","0","0"
"cmtrspyfo1pwipg5mngn6t2nw","NIKE Korea","NIKE_KOREA","UNKNOWN","","","24","24"
"cmtrsq1k01r00pg5m5623f24w","NIKE Malaysia","NIKE_MALAYSIA","UNKNOWN","","","2","2"
"cmtrspy101ppypg5mgur3j8cw","Nike NEON","NIKE_NEON","UNKNOWN","","","27","27"
